Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0002370","1","CAMILLE MARCOUX (IMO 7343578)","CAMILLE MARCOUX: Unknown/unspecified","CAN","1996-07-09 00:00","Very serious"," ","Baie-Comeau Terminal, Quebec","0","1","","","Passenger / Ro-Ro Cargo Ship","","6122","","","","","","","0","0","1","0","0","0","","2005-05-23"
"C0001774","1","RANA M (-)","RANA M: Unknown/unspecified","SYR","1996-07-09 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007422","1","GOLDEN PRINCESS (IMO 7218395)","GOLDEN PRINCESS: Unknown/unspecified","","1996-07-06 08:02","Serious","482550N 1244150W","Near the entrance of the Juan the Fuca Strait ","1","0","Fire or explosion","On 6th July 1996 the GOLDEN PRINCESS was bound from San Francisco to Vancouver with 839 passengers and 412 crew on board. While approaching the entrance to the Juan de Fuca Strait a fire developed in No. 4 engine. 

The fire was fought initially by a fire-fighting party using foam. When forced to retire due to the building up of heat and smoke, the engine room was evacuated, sealed off and flooded with carbon dioxide. The fire was extinguished 54 minutes after initial detection.

The build up of heat caused the generators, including the emergency generator, to shut down automatically, and the ship was without main electrical power for a short time. Emergency lighting was powered by batteries when the generators stopped. 

The Master alerted the United States Coastguard, who, in association with Transport Canada arranged for assistance to be provided. The ship was taken under tow and there were no injuries, loss of life or pollution arising from the incident. 

The United States Coastguard and Transport Canada participated in the investigation conducted by the Bahamas Maritime Authority.
","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-19",""
"C0001773","1","SEA BARON (-)","SEA BARON: Unknown/unspecified","CYP","1996-07-06 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001772","1","UNISOL (-)","UNISOL: Unknown/unspecified","NLD","1996-07-05 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001771","1","ASIA STAR (-)","ASIA STAR: Unknown/unspecified","HKG","1996-07-04 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001770","1","AGULHAS (-)","AGULHAS: Unknown/unspecified","PAN","1996-07-04 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001769","1","HERMANN MATERN (-)","HERMANN MATERN: Unknown/unspecified","CYP","1996-07-03 00:00","Unspecified"," ","","0","0","","","Refrigerated Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001768","1","AMPHION (-)","AMPHION: Unknown/unspecified","GRC","1996-07-03 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001767","1","AG.APOSTOLOS (-)","AG.APOSTOLOS: Unknown/unspecified","MLT","1996-07-03 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001765","1","HAN CHANG NO.8 (-)","HAN CHANG NO.8: Unknown/unspecified","KOR","1996-06-30 00:00","Unspecified"," ","","0","0","","","Chemical Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001766","1","BORRENMILL (-)","BORRENMILL: Unknown/unspecified","BHS","1996-06-30 00:00","Unspecified"," ","","1","1","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-11-11","2005-05-23"
"C0001763","1","ASIAN CHALLENGER (-)","ASIAN CHALLENGER: Unknown/unspecified","HKG","1996-06-30 00:00","Unspecified"," ","","0","1","","","Container Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001764","1","ESPERANCA IV (-)","ESPERANCA IV: Unknown/unspecified","BRA","1996-06-30 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001762","1","NOCORESTI (-)","NOCORESTI: Unknown/unspecified","ROU","1996-06-29 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001761","1","WILLIAM SHAKESPEARE (-)","WILLIAM SHAKESPEARE: Unknown/unspecified","PAN","1996-06-28 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001760","1","ARAD (-)","ARAD: Unknown/unspecified","ROU","1996-06-27 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001759","1","BLUENORTH (-)","BLUENORTH: Unknown/unspecified","MLT","1996-06-25 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007337","2","KOKOPO CHIEF (IMO 9106766), MAN WAI 0063 (-)","KOKOPO CHIEF: Unknown/unspecified, MAN WAI 0063: Unknown/unspecified","","1996-06-24 06:40","Very serious","241290N 1184340E","24° 12.9 North    118° 43.4 East","1","0","Collision","On the morning of 24 June 1996 ship M.V. Kokopo Chief collided with a fishing ship Man Wai 0063. The collision occurred in position 24° 12.9 N   118° 43.4 E. The result of the collision was that the Man Wai 0063 was abandoned upon impact and soon after sank, resulting in the loss of one crew onboard","Container","","7869","Lloyd's Register (LR)","10734","","16","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-06-10",""
"C0001758","1","CREST UNITY (-)","CREST UNITY: Unknown/unspecified","PAN","1996-06-24 00:00","Unspecified"," ","","0","1","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001757","1","KOYO MARU NO.2 (-)","KOYO MARU NO.2: Unknown/unspecified","JPN","1996-06-24 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001756","1","INDIAN EXPLORER (-)","INDIAN EXPLORER: Unknown/unspecified","IND","1996-06-21 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001755","1","SIR JOHN FRANKLIN (-)","SIR JOHN FRANKLIN: Unknown/unspecified","CAN","1996-06-20 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001754","1","SUBARU II (-)","SUBARU II: Unknown/unspecified","VCT","1996-06-20 00:00","Unspecified"," ","","0","0","","","Refrigerated Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001753","1","MILLION HOPE (-)","MILLION HOPE: Unknown/unspecified","CYP","1996-06-20 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001750","1","TUPI BUZIOS (-)","TUPI BUZIOS: Unknown/unspecified","BRA","1996-06-19 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001751","1","ZHENG DONG (-)","ZHENG DONG: Unknown/unspecified","CHN","1996-06-19 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001752","1","BARKAAT-107 (-)","BARKAAT-107: Unknown/unspecified","VCT","1996-06-19 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001747","1","PRIME VIII (-)","PRIME VIII: Unknown/unspecified","VUT","1996-06-19 00:00","Unspecified"," ","","1","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-11","2005-05-23"
"C0001748","1","MARINER II (-)","MARINER II: Unknown/unspecified","VCT","1996-06-19 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001749","1","MINI LUNAR (-)","MINI LUNAR: Unknown/unspecified","GRC","1996-06-19 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001746","1","MINI LOT (-)","MINI LOT: Unknown/unspecified","GRC","1996-06-16 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001745","1","GALP FUNCHAL (-)","GALP FUNCHAL: Unknown/unspecified","PRT","1996-06-16 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001744","1","POLYDEFKIS P. (-)","POLYDEFKIS P.: Unknown/unspecified","GRC","1996-06-15 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001743","1","BALTIC RESCUER (-)","BALTIC RESCUER: Unknown/unspecified","CYP","1996-06-15 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001742","1","ANNA SPIRATOU (-)","ANNA SPIRATOU: Unknown/unspecified","CYP","1996-06-15 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001741","1","TRANS ASIA (-)","TRANS ASIA: Unknown/unspecified","VCT","1996-06-13 00:00","Unspecified"," ","","0","0","","","Container Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001740","1","LITORAL (-)","LITORAL: Unknown/unspecified","PRY","1996-06-13 00:00","Unspecified"," ","","0","0","","","Chemical Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007304","1","LEEUWIN  (IMO 8510855)","LEEUWIN : Unknown/unspecified","AUS","1996-06-12 08:30","Serious"," ","Timor Sea","1","0","Fall from a loft","On 12 June 1996, the STS Leeuwin was cruising in the Timor Sea. On board, in addition to the permanent and volunteer crew, were 31 trainees, mainly young unemployed persons, drawn from all over the Northern Territory and sponsored by the Commonwealth Employment Service. 
Shortly after 08:30 hours, a team of three trainees, led by their Watch Leader, climbed aloft on the mainmast, to release the gaskets securing the main gaff topsail, so the sail could be set. The second of the three trainees, a woman in her late twenties, fell as she negotiated the futtock shrouds. Although she had clipped on her safety line, the free end of her safety belt slipped through the buckle and she fell 18 metres to the deck. 
Fortunately, the fall was partially broken by the nock sail sheet. Even so, the trainee suffered severe multiple fractures to her knees and to her thighs, also a collapsed lung. A helicopter medivac was arranged to transfer her to the Royal Darwin Hospital, where she remained in intensive care for 16 days.
","TRAINING SHIP, SAILING","","236","","","","13","","40","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-19",""
"C0001739","1","TAMANLAR II (-)","TAMANLAR II: Unknown/unspecified","TUR","1996-06-11 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001737","1","CURY (-)","CURY: Unknown/unspecified","LBR","1996-06-10 08:55","Very serious"," ","Arabian Sea","1","0","Fire or explosion","On 10 June 1996 at approximately 08:55 hours (local time used throughout report), an explosion and fire took place on board the Product Tanker Cury, Official Number 5050. The explosion occurred aboard the Cury in the Arabian Sea during a voyage from Mina Abdullah, Kuwait to Mumbai (formerly Bombay), India when hot work was being conducted to repair wasted plating in way of the No. 4 foam monitor platform. As a result of the explosion and fire, one crewmember was killed and two others were injured with first and third degree burns over various parts of theirs bodies. The ship also received substantial damage to the No.7 center cargo thank, port and starboard slop tanks and the pumproom
 
","Oil Tanker","Loss of life,Serious injuries,Ship remains fit to proceed","17.919","Det Norske Veritas (DNV)","32.116","","32","0","","1","","","1","","","2009-11-11",""
"C0001738","1","ANNA JOHN (-)","ANNA JOHN: Unknown/unspecified","MLT","1996-06-10 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001736","1","MINAS LIBRA (-)","MINAS LIBRA: Unknown/unspecified","PAN","1996-06-04 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001735","1","MARIEL (-)","MARIEL: Unknown/unspecified","MLT","1996-06-02 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001734","1","CARABELLA (-)","CARABELLA: Unknown/unspecified","NLD","1996-05-31 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001733","1","VISEU (-)","VISEU: Unknown/unspecified","ROU","1996-05-31 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001732","1","LEONE (-)","LEONE: Unknown/unspecified","PAN","1996-05-31 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001731","1","UNI-VIGOR (-)","UNI-VIGOR: Unknown/unspecified","PAN","1996-05-30 00:00","Unspecified"," ","","0","0","","","Container Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001730","1","HOKKAI MARU (-)","HOKKAI MARU: Unknown/unspecified","JPN","1996-05-29 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001729","1","AGIOS NIKOLAOS I (-)","AGIOS NIKOLAOS I: Unknown/unspecified","GRC","1996-05-28 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001728","1","AGIOS NIKOLAOS 1 (-)","AGIOS NIKOLAOS 1: Unknown/unspecified","GRC","1996-05-28 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001727","1","MIDAS (-)","MIDAS: Unknown/unspecified","PAN","1996-05-23 00:00","Unspecified"," ","","0","1","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001726","1","VICTORIUS (-)","VICTORIUS: Unknown/unspecified","GRC","1996-05-22 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001725","1","PAMELA (-)","PAMELA: Unknown/unspecified","FIN","1996-05-21 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001724","1","BUKOBA (-)","BUKOBA: Unknown/unspecified","TZA","1996-05-21 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001723","1","CENTURION DEL ATLANTICO (-)","CENTURION DEL ATLANTICO: Unknown/unspecified","ARG","1996-05-20 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001722","1","HOUSTON (-)","HOUSTON: Unknown/unspecified","MLT","1996-05-16 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007214","1","DOCEBAY (IMO 8317796)","DOCEBAY: Unknown/unspecified","LBR","1996-05-13 04:05","Serious","134770S 1535680E","Off de  Coast of Queensland","1","0","Fire or explosion","On 13 May 1996, the Liberian flag bulk carrier Docebay was on ballast passage from Japan to Dalrymple bay in Queensland. At 04:00 hours, the ship was at the position 13°47.7 S, 153°56.8 E, approximately 500 nautical miles north-east of Townsville. 
At about 04:05 hours the first engineer heard the sound of fireand felt heat through their common bulkhead. After 1 hour 45 minutes the fire was extinguished. It had gutted the Second Engineer cabin and caused extensive smoke damage to other areas on the same deck. Nobody was injured during the incident.
The ship anchored at Hay Point on 14 May before lading its cargo of 130,000 tonnes of coal for Praia Mole in Brazil
","BULK CARRIER","","79184","","152308","","24","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-19",""
"C0001721","1","C. EXPRESS (-)","C. EXPRESS: Unknown/unspecified","THA","1996-05-13 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001720","1","SARONIC TRADER (-)","SARONIC TRADER: Unknown/unspecified","BHS","1996-05-12 00:00","Unspecified"," ","","0","1","","","Container Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001719","1","PALLADA (-)","PALLADA: Unknown/unspecified","RUS","1996-05-11 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001718","1","DISCOVERY I (-)","DISCOVERY I: Unknown/unspecified","PAN","1996-05-08 00:00","Unspecified"," ","","1","1","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-19","2005-05-23"
"C0001717","1","RUBY 1 (-)","RUBY 1: Unknown/unspecified","PHL","1996-05-06 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001716","1","ALBA SIERRA (-)","ALBA SIERRA: Unknown/unspecified","CYP","1996-05-03 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001715","1","MERCURY (-)","MERCURY: Unknown/unspecified","GBR","1996-05-01 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
